factor,source_type,signal_date,available_at,available_at_rule,execution_date,execution_price,exit_date,return_lag_sessions,rationale
dealer_net_buy,institutional_flow,2021-01-04,2021-01-04T18:00:00+08:00,same_session_after_close,2021-01-05,next_exchange_session_close,2021-01-06,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
volume_ratio,close_or_volume_derived,2023-04-17,2023-04-17T16:00:00+08:00,same_session_after_close,2023-04-18,next_exchange_session_close,2023-04-19,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-04-18,2023-04-18T16:00:00+08:00,same_session_after_close,2023-04-19,next_exchange_session_close,2023-04-20,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-04-19,2023-04-19T16:00:00+08:00,same_session_after_close,2023-04-20,next_exchange_session_close,2023-04-21,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-04-20,2023-04-20T16:00:00+08:00,same_session_after_close,2023-04-21,next_exchange_session_close,2023-04-24,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-04-21,2023-04-21T16:00:00+08:00,same_session_after_close,2023-04-24,next_exchange_session_close,2023-04-25,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-04-24,2023-04-24T16:00:00+08:00,same_session_after_close,2023-04-25,next_exchange_session_close,2023-04-26,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-04-25,2023-04-25T16:00:00+08:00,same_session_after_close,2023-04-26,next_exchange_session_close,2023-04-27,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-04-26,2023-04-26T16:00:00+08:00,same_session_after_close,2023-04-27,next_exchange_session_close,2023-04-28,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-04-27,2023-04-27T16:00:00+08:00,same_session_after_close,2023-04-28,next_exchange_session_close,2023-05-02,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-04-28,2023-04-28T16:00:00+08:00,same_session_after_close,2023-05-02,next_exchange_session_close,2023-05-03,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-02,2023-05-02T16:00:00+08:00,same_session_after_close,2023-05-03,next_exchange_session_close,2023-05-04,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-03,2023-05-03T16:00:00+08:00,same_session_after_close,2023-05-04,next_exchange_session_close,2023-05-05,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-04,2023-05-04T16:00:00+08:00,same_session_after_close,2023-05-05,next_exchange_session_close,2023-05-08,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-05,2023-05-05T16:00:00+08:00,same_session_after_close,2023-05-08,next_exchange_session_close,2023-05-09,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-08,2023-05-08T16:00:00+08:00,same_session_after_close,2023-05-09,next_exchange_session_close,2023-05-10,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-09,2023-05-09T16:00:00+08:00,same_session_after_close,2023-05-10,next_exchange_session_close,2023-05-11,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-10,2023-05-10T16:00:00+08:00,same_session_after_close,2023-05-11,next_exchange_session_close,2023-05-12,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-11,2023-05-11T16:00:00+08:00,same_session_after_close,2023-05-12,next_exchange_session_close,2023-05-15,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-12,2023-05-12T16:00:00+08:00,same_session_after_close,2023-05-15,next_exchange_session_close,2023-05-16,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-15,2023-05-15T16:00:00+08:00,same_session_after_close,2023-05-16,next_exchange_session_close,2023-05-17,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-16,2023-05-16T16:00:00+08:00,same_session_after_close,2023-05-17,next_exchange_session_close,2023-05-18,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-17,2023-05-17T16:00:00+08:00,same_session_after_close,2023-05-18,next_exchange_session_close,2023-05-19,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-18,2023-05-18T16:00:00+08:00,same_session_after_close,2023-05-19,next_exchange_session_close,2023-05-22,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-19,2023-05-19T16:00:00+08:00,same_session_after_close,2023-05-22,next_exchange_session_close,2023-05-23,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-22,2023-05-22T16:00:00+08:00,same_session_after_close,2023-05-23,next_exchange_session_close,2023-05-24,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-23,2023-05-23T16:00:00+08:00,same_session_after_close,2023-05-24,next_exchange_session_close,2023-05-25,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-24,2023-05-24T16:00:00+08:00,same_session_after_close,2023-05-25,next_exchange_session_close,2023-05-26,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-25,2023-05-25T16:00:00+08:00,same_session_after_close,2023-05-26,next_exchange_session_close,2023-05-29,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-26,2023-05-26T16:00:00+08:00,same_session_after_close,2023-05-29,next_exchange_session_close,2023-05-30,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-29,2023-05-29T16:00:00+08:00,same_session_after_close,2023-05-30,next_exchange_session_close,2023-05-31,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-30,2023-05-30T16:00:00+08:00,same_session_after_close,2023-05-31,next_exchange_session_close,2023-06-01,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-05-31,2023-05-31T16:00:00+08:00,same_session_after_close,2023-06-01,next_exchange_session_close,2023-06-02,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-01,2023-06-01T16:00:00+08:00,same_session_after_close,2023-06-02,next_exchange_session_close,2023-06-05,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-02,2023-06-02T16:00:00+08:00,same_session_after_close,2023-06-05,next_exchange_session_close,2023-06-06,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-05,2023-06-05T16:00:00+08:00,same_session_after_close,2023-06-06,next_exchange_session_close,2023-06-07,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-06,2023-06-06T16:00:00+08:00,same_session_after_close,2023-06-07,next_exchange_session_close,2023-06-08,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-07,2023-06-07T16:00:00+08:00,same_session_after_close,2023-06-08,next_exchange_session_close,2023-06-09,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-08,2023-06-08T16:00:00+08:00,same_session_after_close,2023-06-09,next_exchange_session_close,2023-06-12,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-09,2023-06-09T16:00:00+08:00,same_session_after_close,2023-06-12,next_exchange_session_close,2023-06-13,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-12,2023-06-12T16:00:00+08:00,same_session_after_close,2023-06-13,next_exchange_session_close,2023-06-14,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-13,2023-06-13T16:00:00+08:00,same_session_after_close,2023-06-14,next_exchange_session_close,2023-06-15,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-14,2023-06-14T16:00:00+08:00,same_session_after_close,2023-06-15,next_exchange_session_close,2023-06-16,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-15,2023-06-15T16:00:00+08:00,same_session_after_close,2023-06-16,next_exchange_session_close,2023-06-19,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-16,2023-06-16T16:00:00+08:00,same_session_after_close,2023-06-19,next_exchange_session_close,2023-06-20,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-19,2023-06-19T16:00:00+08:00,same_session_after_close,2023-06-20,next_exchange_session_close,2023-06-21,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-20,2023-06-20T16:00:00+08:00,same_session_after_close,2023-06-21,next_exchange_session_close,2023-06-26,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-21,2023-06-21T16:00:00+08:00,same_session_after_close,2023-06-26,next_exchange_session_close,2023-06-27,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-26,2023-06-26T16:00:00+08:00,same_session_after_close,2023-06-27,next_exchange_session_close,2023-06-28,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-27,2023-06-27T16:00:00+08:00,same_session_after_close,2023-06-28,next_exchange_session_close,2023-06-29,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-28,2023-06-28T16:00:00+08:00,same_session_after_close,2023-06-29,next_exchange_session_close,2023-06-30,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-29,2023-06-29T16:00:00+08:00,same_session_after_close,2023-06-30,next_exchange_session_close,2023-07-03,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-06-30,2023-06-30T16:00:00+08:00,same_session_after_close,2023-07-03,next_exchange_session_close,2023-07-04,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-03,2023-07-03T16:00:00+08:00,same_session_after_close,2023-07-04,next_exchange_session_close,2023-07-05,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-04,2023-07-04T16:00:00+08:00,same_session_after_close,2023-07-05,next_exchange_session_close,2023-07-06,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-05,2023-07-05T16:00:00+08:00,same_session_after_close,2023-07-06,next_exchange_session_close,2023-07-07,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-06,2023-07-06T16:00:00+08:00,same_session_after_close,2023-07-07,next_exchange_session_close,2023-07-10,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-07,2023-07-07T16:00:00+08:00,same_session_after_close,2023-07-10,next_exchange_session_close,2023-07-11,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-10,2023-07-10T16:00:00+08:00,same_session_after_close,2023-07-11,next_exchange_session_close,2023-07-12,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-11,2023-07-11T16:00:00+08:00,same_session_after_close,2023-07-12,next_exchange_session_close,2023-07-13,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-12,2023-07-12T16:00:00+08:00,same_session_after_close,2023-07-13,next_exchange_session_close,2023-07-14,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-13,2023-07-13T16:00:00+08:00,same_session_after_close,2023-07-14,next_exchange_session_close,2023-07-17,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-14,2023-07-14T16:00:00+08:00,same_session_after_close,2023-07-17,next_exchange_session_close,2023-07-18,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-17,2023-07-17T16:00:00+08:00,same_session_after_close,2023-07-18,next_exchange_session_close,2023-07-19,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-18,2023-07-18T16:00:00+08:00,same_session_after_close,2023-07-19,next_exchange_session_close,2023-07-20,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-19,2023-07-19T16:00:00+08:00,same_session_after_close,2023-07-20,next_exchange_session_close,2023-07-21,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-20,2023-07-20T16:00:00+08:00,same_session_after_close,2023-07-21,next_exchange_session_close,2023-07-24,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-21,2023-07-21T16:00:00+08:00,same_session_after_close,2023-07-24,next_exchange_session_close,2023-07-25,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-24,2023-07-24T16:00:00+08:00,same_session_after_close,2023-07-25,next_exchange_session_close,2023-07-26,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-25,2023-07-25T16:00:00+08:00,same_session_after_close,2023-07-26,next_exchange_session_close,2023-07-27,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-26,2023-07-26T16:00:00+08:00,same_session_after_close,2023-07-27,next_exchange_session_close,2023-07-28,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-27,2023-07-27T16:00:00+08:00,same_session_after_close,2023-07-28,next_exchange_session_close,2023-07-31,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-28,2023-07-28T16:00:00+08:00,same_session_after_close,2023-07-31,next_exchange_session_close,2023-08-01,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-07-31,2023-07-31T16:00:00+08:00,same_session_after_close,2023-08-01,next_exchange_session_close,2023-08-02,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-01,2023-08-01T16:00:00+08:00,same_session_after_close,2023-08-02,next_exchange_session_close,2023-08-04,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-02,2023-08-02T16:00:00+08:00,same_session_after_close,2023-08-04,next_exchange_session_close,2023-08-07,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-04,2023-08-04T16:00:00+08:00,same_session_after_close,2023-08-07,next_exchange_session_close,2023-08-08,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-07,2023-08-07T16:00:00+08:00,same_session_after_close,2023-08-08,next_exchange_session_close,2023-08-09,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-08,2023-08-08T16:00:00+08:00,same_session_after_close,2023-08-09,next_exchange_session_close,2023-08-10,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-09,2023-08-09T16:00:00+08:00,same_session_after_close,2023-08-10,next_exchange_session_close,2023-08-11,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-10,2023-08-10T16:00:00+08:00,same_session_after_close,2023-08-11,next_exchange_session_close,2023-08-14,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-11,2023-08-11T16:00:00+08:00,same_session_after_close,2023-08-14,next_exchange_session_close,2023-08-15,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-14,2023-08-14T16:00:00+08:00,same_session_after_close,2023-08-15,next_exchange_session_close,2023-08-16,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-15,2023-08-15T16:00:00+08:00,same_session_after_close,2023-08-16,next_exchange_session_close,2023-08-17,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-16,2023-08-16T16:00:00+08:00,same_session_after_close,2023-08-17,next_exchange_session_close,2023-08-18,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-17,2023-08-17T16:00:00+08:00,same_session_after_close,2023-08-18,next_exchange_session_close,2023-08-21,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-18,2023-08-18T16:00:00+08:00,same_session_after_close,2023-08-21,next_exchange_session_close,2023-08-22,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-21,2023-08-21T16:00:00+08:00,same_session_after_close,2023-08-22,next_exchange_session_close,2023-08-23,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-22,2023-08-22T16:00:00+08:00,same_session_after_close,2023-08-23,next_exchange_session_close,2023-08-24,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-23,2023-08-23T16:00:00+08:00,same_session_after_close,2023-08-24,next_exchange_session_close,2023-08-25,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-24,2023-08-24T16:00:00+08:00,same_session_after_close,2023-08-25,next_exchange_session_close,2023-08-28,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-25,2023-08-25T16:00:00+08:00,same_session_after_close,2023-08-28,next_exchange_session_close,2023-08-29,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-28,2023-08-28T16:00:00+08:00,same_session_after_close,2023-08-29,next_exchange_session_close,2023-08-30,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-29,2023-08-29T16:00:00+08:00,same_session_after_close,2023-08-30,next_exchange_session_close,2023-08-31,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-30,2023-08-30T16:00:00+08:00,same_session_after_close,2023-08-31,next_exchange_session_close,2023-09-01,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-08-31,2023-08-31T16:00:00+08:00,same_session_after_close,2023-09-01,next_exchange_session_close,2023-09-04,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-01,2023-09-01T16:00:00+08:00,same_session_after_close,2023-09-04,next_exchange_session_close,2023-09-05,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-04,2023-09-04T16:00:00+08:00,same_session_after_close,2023-09-05,next_exchange_session_close,2023-09-06,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-05,2023-09-05T16:00:00+08:00,same_session_after_close,2023-09-06,next_exchange_session_close,2023-09-07,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-06,2023-09-06T16:00:00+08:00,same_session_after_close,2023-09-07,next_exchange_session_close,2023-09-08,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-07,2023-09-07T16:00:00+08:00,same_session_after_close,2023-09-08,next_exchange_session_close,2023-09-11,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-08,2023-09-08T16:00:00+08:00,same_session_after_close,2023-09-11,next_exchange_session_close,2023-09-12,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-11,2023-09-11T16:00:00+08:00,same_session_after_close,2023-09-12,next_exchange_session_close,2023-09-13,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-12,2023-09-12T16:00:00+08:00,same_session_after_close,2023-09-13,next_exchange_session_close,2023-09-14,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-13,2023-09-13T16:00:00+08:00,same_session_after_close,2023-09-14,next_exchange_session_close,2023-09-15,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-14,2023-09-14T16:00:00+08:00,same_session_after_close,2023-09-15,next_exchange_session_close,2023-09-18,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-15,2023-09-15T16:00:00+08:00,same_session_after_close,2023-09-18,next_exchange_session_close,2023-09-19,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-18,2023-09-18T16:00:00+08:00,same_session_after_close,2023-09-19,next_exchange_session_close,2023-09-20,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-19,2023-09-19T16:00:00+08:00,same_session_after_close,2023-09-20,next_exchange_session_close,2023-09-21,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-20,2023-09-20T16:00:00+08:00,same_session_after_close,2023-09-21,next_exchange_session_close,2023-09-22,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-21,2023-09-21T16:00:00+08:00,same_session_after_close,2023-09-22,next_exchange_session_close,2023-09-25,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-22,2023-09-22T16:00:00+08:00,same_session_after_close,2023-09-25,next_exchange_session_close,2023-09-26,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-25,2023-09-25T16:00:00+08:00,same_session_after_close,2023-09-26,next_exchange_session_close,2023-09-27,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-26,2023-09-26T16:00:00+08:00,same_session_after_close,2023-09-27,next_exchange_session_close,2023-09-28,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-27,2023-09-27T16:00:00+08:00,same_session_after_close,2023-09-28,next_exchange_session_close,2023-10-02,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-09-28,2023-09-28T16:00:00+08:00,same_session_after_close,2023-10-02,next_exchange_session_close,2023-10-03,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-02,2023-10-02T16:00:00+08:00,same_session_after_close,2023-10-03,next_exchange_session_close,2023-10-04,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-03,2023-10-03T16:00:00+08:00,same_session_after_close,2023-10-04,next_exchange_session_close,2023-10-05,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-04,2023-10-04T16:00:00+08:00,same_session_after_close,2023-10-05,next_exchange_session_close,2023-10-06,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-05,2023-10-05T16:00:00+08:00,same_session_after_close,2023-10-06,next_exchange_session_close,2023-10-11,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-06,2023-10-06T16:00:00+08:00,same_session_after_close,2023-10-11,next_exchange_session_close,2023-10-12,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
volume_ratio,close_or_volume_derived,2023-10-11,2023-10-11T16:00:00+08:00,same_session_after_close,2023-10-12,next_exchange_session_close,2023-10-13,1,"The signal can depend on same-session close, volume, or derived technical values; it cannot receive the same close as its entry price."
